Species,Sample Type,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths collected,Sex,Length ME-fork,Length ME-A.fin,Whole fish (y/n),Fishery - Fed or State (F/S),Age,LAST 5 DIGITS OF GENETICS CARD,GENETICS  FISH #,SUBSAMPLED FOR ORIGIN? ,Origin    (h/w),,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,D,10,2,M,494,371,Y,S,"1,2",71103,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,D,11,2,M,483,371,Y,S,"1,2",71103,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,B,3,2,M,474,362,Y,S,"1,2",71082,5,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,C,5,2,M,457,357,Y,S,"1,2",71099,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,D,5,1,M,476,356,Y,S,"1,2",71103,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,E,6,2,M,466,356,Y,S,E10,71238,4,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,C,8,2,M,461,351,Y,S,"1,2",71085,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/11/2022,8/11/2022,11,33,C,1,2,M,457,350,Y,S,"1,2",71099,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,9,2,M,593,451,Y,S,"1,3",71319,5,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,8,2,M,581,451,Y,S,"1,3",71086,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,10,2,M,582,446,Y,S,"1,3",71305,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,10,2,M,587,444,Y,S,"1,3",71242,10,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,6,2,M,577,441,Y,S,"1,4",71242,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,4,2,M,528,439,Y,S,"1,3",71298,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,2,2,M,578,436,Y,S,"1,3",71305,N/A,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,5,2,M,574,436,Y,S,"2,3",71298,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,6,1,F,566,436,Y,S,"1,3",71321,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,4,2,M,551,434,Y,S,"1,3",71321,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,5,2,M,561,433,Y,S,"1,3",71305,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,5,2,F,575,432,Y,S,"1,3",71242,5,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,9,1,F,567,432,Y,S,E9,71305,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,4,2,M,574,431,Y,S,"1,3",71242,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,8,2,M,527,428,Y,S,"1,3",71301,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,11,2,M,562,426,Y,S,"1,3",71305,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,3,2,F,554,426,Y,S,"2,3",71242,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,3,2,M,563,425,Y,S,"1,3",71305,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,4,2,F,557,424,Y,S,"1,3",71305,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,4,2,F,534,424,Y,S,"1,3",71086,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,11,2,F,510,424,Y,S,"1,2",71301,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,11,1,M,546,423,Y,S,E9,71319,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,3,1,M,541,422,Y,S,"1,3",71321,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,12,2,M,563,421,Y,S,"1,3",71317,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,9,2,F,556,421,Y,S,"1,3",71301,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,8,2,M,551,421,Y,S,"1,2",71321,6,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,5,2,F,551,421,Y,S,"1,3",71086,5,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,7,2,F,546,421,Y,S,"1,3",71301,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,D,2,2,M,561,417,Y,S,"1,3",71317,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,7,1,M,556,417,Y,S,"1,3",71086,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,1,2,M,531,417,Y,S,"1,3",71319,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,8,2,M,548,416,Y,S,"1,3",71298,10,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,7,2,M,537,416,Y,S,"1,3",71319,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,7,2,M,556,414,Y,S,"1,3",71242,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,1,2,F,531,412,Y,S,"1,3",71086,1,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,10,2,F,517,412,Y,S,"1,3",71319,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,6,1,F,536,408,Y,S,"2,2",71305,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,1,2,F,540,406,Y,S,"0,3",71298,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,6,2,M,537,406,Y,S,E10,71086,6,22SS007,NA,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,7,2,F,536,406,Y,S,"1,4",71321,5,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,6,1,M,531,406,Y,S,"1,3",71319,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,D,1,2,F,534,401,Y,S,"1,3",71317,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,5,2,F,533,401,Y,S,"1,2",71321,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,2,2,F,506,401,Y,S,"1,3",71319,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,6,2,M,523,399,Y,S,"1,3",71298,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,10,2,M,541,398,Y,S,"1,3",71321,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,12,1,F,512,396,Y,S,"1,3",71301,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,3,2,F,522,392,Y,S,"1,3",71301,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,2,1,F,511,391,Y,S,E9,71086,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,11,2,F,533,386,Y,S,"1,2",71317,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,12,2,M,518,386,Y,S,"1,3",71298,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,2,2,M,516,386,Y,S,"2,2",71301,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,2,1,F,514,384,Y,S,"1,3",71298,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,1,2,F,504,384,Y,S,"1,3",71242,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,11,2,M,502,384,Y,S,"1,2",71298,1,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,12,1,F,503,383,Y,S,"1,3",71305,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,4,2,F,476,382,Y,S,"1,2",71301,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,11,2,M,477,381,Y,S,"1,2",71321,9,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,8,2,M,493,379,Y,S,"1,2",71242,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,3,2,F,513,376,Y,S,"1,3",71298,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,1,2,M,463,376,Y,S,"1,2",71301,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,5,2,M,462,376,Y,S,"1,2",71319,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,2,2,F,501,371,Y,S,"1,3",71242,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,F,9,2,F,478,370,Y,S,"1,2",71242,9,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,D,3,2,F,486,366,Y,S,"1,2",71317,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,9,2,F,482,366,Y,S,"1,2",71086,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,12,1,F,457,366,Y,S,"1,2",71319,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,10,1,F,491,364,Y,S,"1,2",71086,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,C,3,2,F,482,364,Y,S,"1,2",71086,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,9,2,F,472,361,Y,S,"1,2",71321,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,10,2,F,446,358,Y,S,"1,2",71301,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,G,7,2,M,493,356,Y,S,"1,2",71298,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO024,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,H,1,2,M,476,356,Y,S,"1,2",71305,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,A,8,1,F,431,354,Y,S,"1,2",71319,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/12/2022,8/12/2022,11,33,B,12,1,F,448,326,Y,S,"1,2",71321,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,D,12,2,M,582,446,Y,S,"2,3",71313,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,D,5,2,F,569,437,Y,S,"1,3",71313,2,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,12,2,M,562,437,Y,S,"1,3",71302,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO026,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,A,5,2,M,567,434,Y,S,"1,3",71118,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,7,2,M,571,431,Y,S,"1,3",71108,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,E,2,2,M,579,424,Y,S,"1,3",71309,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,H,9,2,M,546,422,Y,S,"1,3",71291,4,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,8,2,M,534,422,Y,S,"1,3",71108,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,10,2,M,560,421,Y,S,"1,3",71302,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,G,12,2,M,558,421,Y,S,"1,3",71306,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,H,5,2,F,557,421,Y,S,"1,3",71306,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO026,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,A,3,2,M,556,421,Y,S,"1,3",71291,10,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,D,6,2,F,554,421,Y,S,"1,3",71313,3,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO026,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,A,4,2,F,553,421,Y,S,"1,2",71118,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,G,8,2,F,513,419,Y,S,"1,3",71306,1,22SS007,H,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,E,9,2,F,546,416,Y,S,"1,3",71309,8,22SS007,H,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,1,2,F,544,416,Y,S,"1,3",71108,2,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,G,9,2,F,551,415,Y,S,"1,3",71306,2,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,G,4,2,M,565,414,Y,S,"1,4",71302,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,E,10,2,M,551,412,Y,S,"1,3",71309,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,G,10,2,F,536,412,Y,S,"2,3",71306,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,H,6,2,F,536,412,Y,S,"1,3",71291,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,G,11,2,M,541,409,Y,S,"1,3",71306,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,E,4,2,F,542,406,Y,S,"1,3",71309,3,22SS007,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,5,2,M,540,406,Y,S,"1,3",71108,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO025,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Sanchez-Butler,8/13/2022,8/13/2022,11,33,F,6,2,M,526,406,Y,S,"1,3",71108,7,,,,,,,,,,,,,,,,,,,,,,,
