SUBDISTRICT,FISHERY,SAMPLE WEEK,HARVDATE,SOCKEYE,KING,COHO,OTHER,Boat_Shore,STAT WEEK,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,2,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,9,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,2,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,6,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,24,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,19,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,28,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,10,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,28,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,8,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,9,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,4,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,20,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,1,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,10,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,9,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,15,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,1,0,0,1,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,4,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,10,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,21,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,9,1,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,8,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,13,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,5,0,0,1,B,30,,,,,
Chitina Subdistrict,State PU,8,7/24/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/24/2020,3,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/24/2020,0,1,0,,,,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,26,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,22,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,8,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,4,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,35,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,9,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,18,0,0,3,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,15,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,55,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,11,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,4,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,30,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,75,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,27,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,15,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,27,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,13,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,25,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,21,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,17,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,15,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,16,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,4,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,24,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,13,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,15,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,9,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,4,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,26,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,41,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,21,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,6,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,1,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,23,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,23,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,3,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,24,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,7,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,16,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,10,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,35,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,8,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,23,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,25,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,26,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,35,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,11,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,8,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,22,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,2,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,1,0,0,0,S,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,5,0,0,0,B,30,,,,,
Chitina Subdistrict,State PU,8,7/25/2020,0,0,0,0,S,30,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/25/2020,3,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/25/2020,12,0,0,,,,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,50,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,9,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,5,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,16,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,24,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,4,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,17,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,3,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,6,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,23,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,6,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,25,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,10,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,9,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,21,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,15,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,16,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,1,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,7,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,11,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,20,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,17,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,3,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,14,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,5,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,23,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,23,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,1,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,3,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,58,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,36,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,14,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,31,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,10,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,1,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,19,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,7,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,6,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,17,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,15,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,5,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,15,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,5,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,11,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,12,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,10,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,4,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,5,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,34,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,1,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,22,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/26/2020,11,0,0,0,S,31,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/26/2020,0,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/26/2020,3,0,0,,,,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,4,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,7,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,16,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,24,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,20,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,21,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,17,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/27/2020,11,0,0,0,B,31,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/27/2020,5,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/27/2020,12,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/27/2020,19,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/27/2020,12,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/27/2020,6,0,0,,,,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,20,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,41,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,30,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,15,0,0,0,B,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,0,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,2,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,9,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,8,0,0,0,S,31,,,,,
Chitina Subdistrict,State PU,8,7/28/2020,25,0,0,0,S,31,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/28/2020,9,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/28/2020,15,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/28/2020,15,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/28/2020,70,0,0,,,,,,,,
Chitina Subdistrict,Fed CSD Sub,8,7/28/2020,2,0,0,,,,,,,,
